user_id,business_id,text,date,compliment_count
dnzPsL-kTrLWdjB8QX_RAQ,V0DE3adlCc6m3t-yTxAg4g,Best cheesesteak in philly.,2019-09-19 00:13:50,0
3_INPVlr-_tx-0DFhvyh3Q,V0DE3adlCc6m3t-yTxAg4g,"Good pizza (lite sauce) and the people are friendly, never had any issues yet",2017-05-27 02:05:47,0
lwGBJAloFJBtJVibdgEXeA,V0DE3adlCc6m3t-yTxAg4g,They're ok. The pizza is not amazing but I like their cheesesteaks and Stromboli's.,2017-04-03 02:56:56,0
wpfvF8ue3yr1m5xD4OrZNw,V6Om7YZhlRQRU7WfuxHq8Q,Get the chicken and shrimp gumbo with jambalaya,2021-08-05 19:30:55,0
y7xBxxg1FftPOEAiVcYesA,V6Om7YZhlRQRU7WfuxHq8Q,"Food was delicious.  Service was good, prices reasonable.  Very happy.",2021-04-07 16:35:55,0
PT2kDWAaJ7Hubcgun5-nAA,V6Om7YZhlRQRU7WfuxHq8Q,Gumbo & fried Mac and cheese balls.,2020-02-08 23:59:56,0
FM9LJN4B3JL1C-M0CThn9A,V6Om7YZhlRQRU7WfuxHq8Q,My favorite place to eat at the reading terminal,2020-01-15 18:29:13,0
mQ5bv7uCuFiHTIHCzT3Tyw,V6Om7YZhlRQRU7WfuxHq8Q,Train wreck po' boy and beignets are the breakfast of hungover champions!,2011-07-03 17:11:28,0
Sl9daizPmWNf7sEhDL1E4w,V8we7-uCa-SouadZmZ9Ieg,"Food was delicious, nice indoor , great service,",2021-09-29 00:32:33,0
dYcTGn2kgASksg7NsVY6Jw,V8we7-uCa-SouadZmZ9Ieg,Cheesecake  Factory is GREAT!!! The food and the service!,2021-04-25 20:35:46,0
852MLi9ClRZhYhK0MlV6RA,V8we7-uCa-SouadZmZ9Ieg,Love this place with all my heart!,2021-03-15 03:44:59,0
cDcakQinxKO8szOx4rtP3g,V8we7-uCa-SouadZmZ9Ieg,"Average food and service. Excellent atmosphere, location.",2021-02-06 05:39:26,0
Vi8Eu7Rw5NI8o2rNo4F1gw,V8we7-uCa-SouadZmZ9Ieg,I've never had something I didn't like! Love the cheesecake!,2020-10-24 01:51:10,0
IoK3XlDg5n8KzsrvXLT79w,VCTI7doVpU094lugVBP_DA,Nope. Not masked. Not gloved. Not trying it.,2021-08-12 23:06:16,0
AhJU5BF1o6fU3sQP2l6EHg,VCTI7doVpU094lugVBP_DA,Chicken was so good even got to us a Coupon buy 1 get 1 free  must go,2019-06-04 01:01:14,0
qexgfkeIVmkRrtHcvrnIlQ,VCTI7doVpU094lugVBP_DA,Hours is wrong. Open til 10pm as of 04.29.18,2018-04-30 01:34:15,0
gHyQqn_AHux7zQ-XpChvWg,VCTI7doVpU094lugVBP_DA,The cockroach crawling next to my foot while ordering was a little unappetizing...,2017-05-25 01:10:44,0
dVdAWFS4MOD3u3-AMTjqig,VCTI7doVpU094lugVBP_DA,Actually surprised by how good the chicken here is :/. A but pricy for fast food thou,2012-11-25 18:48:17,0
SoMesfs19wOj0EQKsNBXlA,VEsI9_aDFzIrk8wh0QCOAw,There are a few options for parking. You have valet for $15. Hilton's private parking lot for $13. On street parking for free.,2021-08-28 13:49:47,0
1jOsOYYlfe0tT3SIrGNJNQ,VEsI9_aDFzIrk8wh0QCOAw,Not a fan of the open shower  like a shower door or curtain.,2019-05-18 13:02:26,0
tJB46F5gSq7pbv3Xkx_KoA,VEsI9_aDFzIrk8wh0QCOAw,The welcome pretzel was perfect after a long day of travel.,2017-09-22 02:28:29,0
hA_S-emmVujJ_VNsl30LQQ,VEsI9_aDFzIrk8wh0QCOAw,Save yourself the $5 self parking and just park on the street for free.,2015-09-08 05:03:46,0
gUTq64AlYwS6KVo8c9pIJQ,VEsI9_aDFzIrk8wh0QCOAw,The rooms are disgusting. Avoid like the plague.  Toilets don't even function properly. Mine was set to stun and not kill...,2014-09-17 18:01:35,0
2lqk1JVLrRyWIDPgKbDfBQ,VG54JsBaDIbXU29HI9jiXw,Just delicious! No other words.,2021-08-14 23:15:32,0
ToF1FkCN5kFo4nS4XT6TLg,VG54JsBaDIbXU29HI9jiXw,Great shrimp Bahn Mi. Easy take out. Also excellent Vietnamese coffee.,2021-03-14 03:21:42,0
Qt0l73-GQBJZ5N_Xh2bSaw,VG54JsBaDIbXU29HI9jiXw,Always amazing!!!! Highly recommend the honey chicken sandwich and viet latte,2020-10-13 20:05:44,0
heSD8DBMNMW77Eqi31I9Xg,VG54JsBaDIbXU29HI9jiXw,"Since this is takeout, you can eat at a couple tables outside the shop.....but they can be in the sun during the day. Walk 1/2 a block to Rector Street and head toward the Schuykill River Trail.  During a Sunday there are unused tables, quiet and in the shade!!",2020-07-15 10:16:12,0
7GOWYwaYNjbSWecUfHZjLQ,VP8HMhVt-pKmqGNmDW4-TQ,"ORDER OVER THE PHONE WARNING:

Make sure the lady repeats your order back for you because she messed up my order twice within 2 weeks. 

First time I ordered 3 orders of Phoenix buns. She thought I wanted 3 buns, which is only 1 order.

Second time I ordered stuffed peppers, she said she heard stuffed eggplants",2021-09-15 21:13:11,0
DvQJNI0NwgM9fjeqlug2kQ,VP8HMhVt-pKmqGNmDW4-TQ,"Excellent quality, reasonably priced",2020-08-17 00:16:24,0
aajonXHKXdGiF4B4h2T9zA,VP8HMhVt-pKmqGNmDW4-TQ,Best dim sum in town!,2019-11-02 16:09:16,0
vtiNmQTaMk7G3eHl2pmEqQ,VP8HMhVt-pKmqGNmDW4-TQ,Awesome place. Great dim sum,2019-01-31 23:29:26,0
TyGofzrd3V_bojfhHsXbLQ,VP8HMhVt-pKmqGNmDW4-TQ,Pea shoot dumplings are a must try,2015-05-10 15:14:24,0
uqHbFpeh0R5xcVdprblXYg,VSDdUwXktnvL_O0meKv7MQ,"Amazing food.  Friendly, accommodating staff.  Beautiful space.",2021-10-15 14:30:33,0
K4uKK5Joy2VgBRcg-fzNFA,VSDdUwXktnvL_O0meKv7MQ,"Beautiful place, excellent service and magnificent pizza. The best of the best.",2021-01-14 02:35:56,0
z1j_rtlEFnIBGdIdl7NtnA,VSDdUwXktnvL_O0meKv7MQ,Sean & Shane are great hosts!,2020-02-22 22:27:44,0
z1j_rtlEFnIBGdIdl7NtnA,VSDdUwXktnvL_O0meKv7MQ,Great Vibe and even better food.,2020-02-22 22:08:38,0
AnFoptxvJYuj7i6Zh_H2xg,VSDdUwXktnvL_O0meKv7MQ,Best pizza I ever had and super authentic Italian atmosphere! New favorite place!,2017-12-14 03:06:21,0
It5PcPNIL09IbQH0exSRPg,VSQjT5mn45JKtSSL56jNPg,The wings were delicious! Try the spicy ranch sauce,2021-11-04 20:11:46,0
txensRv4ZJwA-W8yKc-nfw,VSQjT5mn45JKtSSL56jNPg,Good food and service! Excellent gluten free pizza!,2020-09-26 21:44:18,0
haebF6ELoYWkHcwODPPBmw,VSWk9Jz35zD7tyzaV0GV1Q,They're back! Imani the new owner is great!,2021-10-01 17:19:25,0
vmtlbtOKXgsKeZ6nRXrDDQ,VSWk9Jz35zD7tyzaV0GV1Q,Attempted to go there this morning via Lyft and it was closed. Website and Yelp says they're open but it is not and no. One answers the phone,2021-09-17 14:11:20,0
q4ffHHnWo3_8aVDU2vAwxA,VSWk9Jz35zD7tyzaV0GV1Q,This place is amazing. Old school and cheap.,2017-12-15 11:38:45,0
haebF6ELoYWkHcwODPPBmw,VSWk9Jz35zD7tyzaV0GV1Q,Great neighborhood greasy spoon.,2017-10-10 13:46:00,0
KVKuqmCYCId48rj0Btqneg,VSWk9Jz35zD7tyzaV0GV1Q,Great breakfast and wonderful service from Jess!,2015-06-08 12:34:07,0
A1_0wDhbbo3G7ixA05c0mQ,VSc5hpsT_CCt_Hvj92mbPg,Excellent pizza with a delicious chewy crust!,2021-04-30 19:13:45,0
ocQJWFLKLwDTgiVi_rUpyA,VSc5hpsT_CCt_Hvj92mbPg,Fantastic pizza and great customer service!,2020-12-31 00:11:37,0
vQgRKF_a9OIgoOfyeKEmEQ,VSc5hpsT_CCt_Hvj92mbPg,Best Pizza in Philly,2020-12-11 22:15:23,0
4NCCnQVkQJSQDES1qH1WSQ,V_jy9Aemc3kjznqhbsu_Dg,The food was good and so was the service.,2021-05-21 14:02:24,0
FLx_-kD4O8sHw1R3lxXglA,V_jy9Aemc3kjznqhbsu_Dg,Love coming here ! My favorite spot in the city !,2021-05-16 01:18:18,0
MpSBscSS0jTmJNYdBdXzrQ,V_jy9Aemc3kjznqhbsu_Dg,Good service at good prices!,2021-05-01 22:59:37,0
r-3NKibpkbJLt-5tSx35hg,V_jy9Aemc3kjznqhbsu_Dg,The servers are rude!!,2019-10-07 13:26:01,0
0bpoe1a-M7TMzggHsPzuYQ,V_jy9Aemc3kjznqhbsu_Dg,Walked in and realized we were in a boys town like chicago (new to the city) super friendly staff! :),2014-03-29 19:38:41,0
vf5heRma4NAPhhcKrnc7Cg,Vd0YOj5GVv-Nxeo06HCfjA,Wifi password is: funkandwagnalls,2021-11-04 12:52:23,0
3jsMfjpVNHWzB5Kj15Wp8A,Vd0YOj5GVv-Nxeo06HCfjA,"My favorite neighborhood coffee spot, great to study and get work done",2019-05-19 14:24:41,0
TY0VBMQoRQF9Pv3x3Ekqhw,Vd0YOj5GVv-Nxeo06HCfjA,Soft opening! Hours might vary a bit for the next few days.,2017-11-02 14:46:52,0
3QnoTcrxuafMCoTzW_AH7A,VeTziaQYQLg0o67Oe-B7ug,"Located where Famous Dave's used to be, near Beer Peddler's.",2021-06-26 17:23:18,0
V2eWXND-_B92jcjMBP193w,VgGmMEc68H1ZB_mtk83Cgg,Bruh!! I literally paid and they were done in 5 seconds!!!! Unbelievably fast,2021-10-23 20:36:42,0
E5QaRMnoqD-MrpcvQAcrkQ,Vnagnur1os0ZduOpvDH27A,Amazing restaurant. I ate the gnocchi and it was incredible. Would highly recommend.,2021-10-12 02:05:29,0
86Sy0lj1Cxdv3MjT0NSfmQ,Vnagnur1os0ZduOpvDH27A,Order the shrimp scampi or chicken marsala. Both dishes are insanely delicious.,2021-05-09 19:55:59,0
86Sy0lj1Cxdv3MjT0NSfmQ,Vnagnur1os0ZduOpvDH27A,Order the shrimp scampi or chicken marsala. I've never had a better version of either dish.,2021-05-09 19:41:00,0
eoYneg60k6TCtk26GO0BOg,Vnagnur1os0ZduOpvDH27A,"Doesn't get any more Italian that this! 
Ask for Dominic to be your server!",2018-08-17 01:36:06,0
EutVods07ild5azs1e1FQg,Vnagnur1os0ZduOpvDH27A,"Fried asparagus, good but overpriced! Don't order the garlic bread. Entree was delicious!!!! I had the clams & spaghetti, it was spot on :)",2012-02-20 23:05:42,0
oS-NerNMBp1_V2uyguTsLQ,VoOlwCavQQ_A5My7TC7t2w,Best pizza in the city!,2021-12-16 16:50:16,0
ylbzzaoOnLsErWgqtz8xqQ,VwZ5NDbIu3elGQI6MzcXBA,The are showing world cup tomorrow and have three specials featuring cocktails with oysters.,2014-07-03 18:53:28,1
PFWyxlcjLid8mYSk0_Wgtw,VwZ5NDbIu3elGQI6MzcXBA,Firt time trying this place and from the food to the service was outstanding,2021-12-29 20:57:32,0
6qpwm_HavVfMGULJ5MREdQ,VwZ5NDbIu3elGQI6MzcXBA,Delicious! Everything was perfect! Best Sangria I ever had...,2019-10-06 00:27:48,0
4VTaN3oA8_YMuUfBzK3bzg,VwZ5NDbIu3elGQI6MzcXBA,Really great fresh tasting Mexican food.,2019-08-11 20:50:40,0
UNnGLx8WNEB7aAsIbnQPag,VwZ5NDbIu3elGQI6MzcXBA,Great Food nice atmosphere:),2014-07-12 14:21:17,0
RpuHjlLqJBIQoszxwBokzw,W06QBC9vkxA5CVBNVrOMRA,Great brunch - great outdoor dining - great service - delicious cocktails.,2021-08-15 23:27:16,0
mlckzbfuzK3k3Ad3Y7qwgQ,W06QBC9vkxA5CVBNVrOMRA,The Buffalo cauliflower is to die for. A cute little neighborhood spot!,2021-06-19 23:27:48,0
Mjq2dUhu3SLlgsXmva-mPw,W06QBC9vkxA5CVBNVrOMRA,Comfortable outdoor dining. Heated seats and excellent burgers! Will be back!,2021-02-27 20:50:42,0
ilZv67dws1Ya38WpX5cALA,W06QBC9vkxA5CVBNVrOMRA,Love this place! Great neighborhood spot!,2019-11-17 16:14:34,0
16yfdXvoj6ra0hqFjLu2cQ,W06QBC9vkxA5CVBNVrOMRA,Do yourself a favor- try the spring rolls,2014-02-08 19:49:44,0
vtRh_Zqyl_QVck-iRvF09Q,W23Gvu7dJDjPq3PC8Q-f6A,Great Chapli Kabads and Chicken Achari,2021-03-10 21:12:49,0
I3Cgf-mZn-kXtVyPmH5BZQ,W23Gvu7dJDjPq3PC8Q-f6A,Food wasn't good at all .,2019-08-07 20:53:18,0
43G9UqWRLEmJNZHaMNx1IQ,W23Gvu7dJDjPq3PC8Q-f6A,This is probably the shittiest restaurant in the city.,2018-06-13 03:07:00,0
6Zi_Ql5Zybrj-0Wm0KqRig,W23Gvu7dJDjPq3PC8Q-f6A,Chargha was very very dry !!,2018-01-05 04:16:50,0
MpxqDxp_LS6bll_bWdqMzQ,W23Gvu7dJDjPq3PC8Q-f6A,Seek kebab is very nice and so is the chargha.,2011-07-21 00:53:49,0
r2aH7FqJhZuZhJ_M_yvj7g,W5Xn1-IYuMf_0ZimpRs_LA,Tried new burgers and fries delicious fast loved it,2021-08-19 23:52:49,0
6J9_G3HMr-0yf2I4NHXhfA,W5Xn1-IYuMf_0ZimpRs_LA,Sure does take a long time for a cheese hoagie....,2010-12-25 16:05:39,0
8PV7p93Fs6qcN94NL8JFBw,W5e4UAY9PoE3ydedIcc5GA,This was the wrong location to review,2021-11-22 16:32:10,0
F6eNb4FpPQiOxwhgMNRWBg,W5e4UAY9PoE3ydedIcc5GA,Don't leave Philly without one. So awesome!,2018-04-16 04:14:00,0
sIO4dkykYDKZ3AgDtuMlMw,W5e4UAY9PoE3ydedIcc5GA,Lots of meat but a little dry,2017-05-19 09:45:43,0
pL-grH7G-AUvA7G7M0npJg,W5e4UAY9PoE3ydedIcc5GA,Roast Pork! Broccoli rabe! Sharp Provolone! Enough said!,2017-03-29 02:47:29,0
u_BKKzGs9zppMajZPLh6rQ,W5e4UAY9PoE3ydedIcc5GA,Back by popular demand - they have long hots!,2011-04-12 16:59:46,0
CwieciEGuXm0Zq0Qr-5E1Q,W5qWPa1LPo9stvCGeVSRAg,Good food and service. Clean dinning room.,2021-05-28 16:44:20,0
hyjrJQLB9nOG9BtwO1BxMg,W5qWPa1LPo9stvCGeVSRAg,"Super fast to go service, clean and trendy inside",2018-08-23 15:43:08,0
QdAUQ5SCK4Y6FMo92Ay3vg,W5qWPa1LPo9stvCGeVSRAg,New spot with good food and friendly service. Their smoothies is a must try,2018-03-08 22:57:12,0
_74efA2MjfZMyNHQcbug6g,W6k6b-bUaX0goySzl-zgTg,Rainbow bowl with mango instead of pineapple so delicious,2021-06-14 00:00:33,0
nd08jecqusgOxPwl0k1mkA,W6k6b-bUaX0goySzl-zgTg,Always delicious. Service are always polite and courteous,2021-04-29 20:23:01,0
xcGPD8pdfyugcZ8SskvP1Q,W6k6b-bUaX0goySzl-zgTg,"Look at the menu before you go, the selections are vast and you don't want to be the person holding up the line ... like I did",2020-01-29 16:54:23,0
9gv_sxJBacX8D8jR2wPcMA,W6k6b-bUaX0goySzl-zgTg,"Poke was just OK, not worth the money. Delivery was quick.",2019-08-28 02:19:38,0
opgHKQQ4Rnrt5C6oRSyL8g,W6k6b-bUaX0goySzl-zgTg,Everything is so good,2019-07-15 01:15:58,0
syT8hd1BhqsOlkslpkpxVg,WDm-Z705Wp93k-46PN_g9Q,Great Tiramisu! Love the staff and the food is always great!,2021-08-05 16:52:30,0
YgrXwJpHi0-4H2grmuf73Q,WDm-Z705Wp93k-46PN_g9Q,Really delicious Mediterranean food.  Highly recommend.,2021-06-01 20:10:16,0
r6fWdPElF4WiQnZ2GlZO1A,WDm-Z705Wp93k-46PN_g9Q,Delicious bagel and cream cheese! Best bagels in Philly,2020-06-12 06:44:22,0
X0EDrQjxYANV4DcXDhAejw,WDm-Z705Wp93k-46PN_g9Q,SO good. SO accommodating.,2019-01-27 19:47:46,0
e1XwRSnfPvB6-O8nGfzWrg,WDm-Z705Wp93k-46PN_g9Q,Excellent tilapia and service!,2018-06-04 01:39:04,0
YRWbsCC3eNhTZfjV7e1Cmw,WEyscOTFMWXEAH5Mloh6AA,"Great salsa, fresh ingredients",2021-05-02 19:53:18,0
REHA5HK7MXXMyBFJKdLDng,WEyscOTFMWXEAH5Mloh6AA,"Great, quick Shawarma!  Everything was fresh and tasty.",2019-12-23 18:39:49,0
fCvMnJU1Z-XhAjKg99wK3Q,WEyscOTFMWXEAH5Mloh6AA,In Five Penn Center.,2019-12-05 18:48:51,0
BpZQ84IrUMUK7u3twPCIlA,WMkiheTT-8kRslImVLWMVw,"Terrible bar! Horrible service, rude employees",2021-11-24 05:14:51,0
hX9Uza5h-s9B7OKvB6qw_Q,WMkiheTT-8kRslImVLWMVw,Really let down. I ordered $14 beet salad to-go and this is what I got...,2021-06-19 02:49:10,0
depZVB9EPIUaaoU1bnUyOQ,WMkiheTT-8kRslImVLWMVw,Excellent food and service. Will def be back.,2021-04-24 17:26:30,0
X8TAbhXO1idKj2vPpQSCMg,WMkiheTT-8kRslImVLWMVw,Delicious food and the porch was a perfect dining experience and Covid-safe.,2021-04-13 20:49:17,0
Am_G2m0pwVrEg9AoUp5tow,WMkiheTT-8kRslImVLWMVw,"Locally sourced, organic food? Appropriate portions? Can't go wrong!",2013-08-03 16:38:56,0
HGILgPfe9f0-oZeETY1Uag,WNBEsnHwe94X6TY3pQUOHA,"I'm on a diet so I got the Grilled Chicken Fillet Salad, diet Coke and water.",2021-09-16 17:30:16,0
REmj73mVB8Vq-xgQr72ZZg,WNBEsnHwe94X6TY3pQUOHA,"Order the pastel, coxinha, and/or pichana (top sirloin).  The menu is in English and Portuguese.  The owner, Gilmar, is very friendly. Everything is very delicious.  They also take credit cards.  Last, they serve sobremesas (desserts), ice cream, coffee, latte, expresso, and your choice of approximately 10 different types of sucos naturalis (natural fruit juices).  Trust us, my wife is Brazilian and I'm an American who loves great Food. It's not as fancy as Fogo de Chao, but much less expensive",2013-08-17 23:00:03,0
Kl-14YdkQRA-fGRkbLJjbg,WNBEsnHwe94X6TY3pQUOHA,Great local spot for delicious picanha,2013-07-30 15:04:51,0
5uPPYHe7UogfwUUHTB4oJQ,WNBEsnHwe94X6TY3pQUOHA,The cochinhas are delicious!,2013-05-29 17:10:09,0
9Q6WP0qPwJ-av29uKz2--w,WOOcxuvrZVBIi42xIY1EzA,Awesome if you're looking for breakfast on the go!!!,2021-09-19 17:51:15,0
h8dJ-6jCcobe2HMcES6TCQ,WOOcxuvrZVBIi42xIY1EzA,One of my all time go to spots!,2021-08-12 18:48:52,0
9Q6WP0qPwJ-av29uKz2--w,WOOcxuvrZVBIi42xIY1EzA,Best breakfast spot in lower Mt Airy!!,2021-06-21 00:57:08,0
yxyap2DqrC69qJCSejM2yQ,WOOcxuvrZVBIi42xIY1EzA,Food is good and reasonably priced. Our server was professional and attentive.,2016-07-03 18:47:56,0
FqMRyoRT68-AP_OH6nEF8A,WOOcxuvrZVBIi42xIY1EzA,One of the best breakfast places in my airy & germantown the food is always good,2013-06-11 12:54:08,0
zAUkawcmXtqJdmulgR_H_g,WP9GAuhvmUhm8MAxMqhgrQ,Fantastic samosa's. Friendly staff. Quick service. Highly recommend,2021-05-03 00:35:45,0
IZL3nurybLACSOWAR7qqFA,WP9GAuhvmUhm8MAxMqhgrQ,Wonderful people wonderful food really felt part of a family definitely recommend it,2020-07-18 00:01:33,0
an4jNQbafkkI2momgsRREw,WP9GAuhvmUhm8MAxMqhgrQ,Great service and good food. We will return,2020-01-16 01:16:57,0
zOg0wEW2adv_vwuYt1LHOw,WP9GAuhvmUhm8MAxMqhgrQ,"Have a hard time figuring out when its open. Hours are posted but the restaurant is closed. ""Come back at 4"" said a guy unloading vegetables. 3rd try for lunch here. :/",2019-01-17 18:16:35,0
37RQP4-_KVYhHMIyDlAYGg,WP9GAuhvmUhm8MAxMqhgrQ,Super awesome vegan options with knowledgeable and friendly / accommodating staff!,2017-03-26 23:16:19,0
_ijTZm0--gXXUmLvNWHOIA,WRMlifrYLjRY8q5YUUbfZA,The food is amazing. Love getting takeout from here!,2021-01-10 19:33:42,0
jUr6V9Ex5KKCax8qpXswGA,WRMlifrYLjRY8q5YUUbfZA,Favorite place in fairmount!,2020-02-29 17:57:19,0
0Bp6j9EFpnXX3VlLVbHdJg,WRMlifrYLjRY8q5YUUbfZA,Favorite Pho spot in the city,2020-02-02 14:33:58,0
VFj35RJtRaNhW2QwHRRsdA,WRMlifrYLjRY8q5YUUbfZA,Nice place for a quick pho fix,2019-07-17 22:44:12,0
S9Qgg-EVGGe_Y07FO3-sMQ,WRMlifrYLjRY8q5YUUbfZA,"They recently increased their pricing and added a few items to the menu, so if you have an old menu laying around and are ordering take out, be sure to order by the food name, not the number!",2016-11-25 20:43:15,0
VzI-UHXjyDIoCnZ6hPVWhw,Waz1bXpzTgfB9DOouGjJ2Q,Order the hot green tea and the Hamachi Kama.,2021-09-22 00:37:04,0
QOfdrz1ySlPpWFX1fX0Xkg,Waz1bXpzTgfB9DOouGjJ2Q,Great service and the sushi was so fresh and good!,2021-06-09 02:00:14,0
Fht3ue3oYMHpn4bPzKC0ng,WetGZHi6Q_A-zxujdzjVJg,"Ignore the bad reviews, place is classic and their prices are great",2021-04-24 04:19:09,0
cvrYcvhjZyyMWBNNWXlT8Q,WetGZHi6Q_A-zxujdzjVJg,Almost everything can be made vegan Just ask!,2021-03-21 01:51:06,0
UGSk96H0yyKas_IXjf2eQA,WetGZHi6Q_A-zxujdzjVJg,"The best in Philly, get a pollo quesadilla it'll change your life",2020-10-23 22:40:32,0
7nq09jiKpW9xw9J9iKUbpg,WetGZHi6Q_A-zxujdzjVJg,"Cash only, and the only food item on their HH menu is $5 nachos",2019-07-18 15:27:17,0
zZtzmbGIZ5vf48TL5IULyA,WeylzLacbhVyhnWAbUJ4SA,Outstanding value. Busy during lunch hours for good reason. Worth the wait.,2016-10-05 18:30:43,1
kJlAIAWFq9GcOQoqnyiBDg,WeylzLacbhVyhnWAbUJ4SA,So yummy! Workers are nice and good is great,2021-08-16 16:34:38,0
S2Bz6g9Vc4PHO0GR2wWG6g,WeylzLacbhVyhnWAbUJ4SA,Excellent and fresh! Go to spot for lunch and dinner!,2020-12-13 16:22:30,0
S2Bz6g9Vc4PHO0GR2wWG6g,WeylzLacbhVyhnWAbUJ4SA,Awesome every time! Chicken is delicious along with everything else!,2020-08-15 01:45:53,0
I5zWFfFsRCkCzTjr0RYfZw,WeylzLacbhVyhnWAbUJ4SA,Amazing food. Love their chicken rice bowl!,2018-02-18 01:42:47,0
UwBu_cQ4_Rhcw2F1D_7-tg,WpxcyiUAYYQAnivqz62JtA,Great neighborhood staple. Love the deli and the breakfast sandwiches!,2020-11-30 17:46:00,0
q3GOWTFDCKXvtRJx6_0M5g,WpxcyiUAYYQAnivqz62JtA,Amazing $3 bacon egg and cheese!,2017-12-02 16:47:39,0
k_x_720iRpd7MxEXjN94cQ,WpxcyiUAYYQAnivqz62JtA,best california burger ever!!!,2017-07-13 03:57:24,0
nwyHFFD3OCMvGHOt6rxscw,WpxcyiUAYYQAnivqz62JtA,Good quality food at a fair price with excellent service.,2017-03-28 22:14:58,0
hgzaoIclkdmeAfS6oW5laQ,WpxcyiUAYYQAnivqz62JtA,Try everything because it's amazing. Grilled cheese with avocado and bacon on sourdough is the go to. I'm here like every day.,2016-02-10 01:08:30,0
jnOivvIdPNVQbTAH7xP1_w,Wx2L1IX7pN9Nom6Lb8PqNA,Their crispy chicken sandwich is the bomb.com!,2021-10-30 02:06:30,0
Ud4zFeRNWpBuRA7QzmfpUw,Wx2L1IX7pN9Nom6Lb8PqNA,Awesome fries. love the chicken. i recommend the honey mustard sauce,2021-09-16 17:47:28,0
2FRtM2Hxe6IhVka1qyuhmw,Wx2L1IX7pN9Nom6Lb8PqNA,Best halal fried chicken,2017-03-29 14:56:37,0
VhyMPBkWc1mcFpuu2CAAKw,X-sCb_2Q46W5H2wbXmlK1w,"Not on the main menu, but for the best vegan cheesesteak in Philadelphia, be sure to ask for the Vegan Philly- and bring a big appetite!",2021-03-20 15:43:59,0
4N1fN0kaGVQuYPg1P8U5uQ,X-sCb_2Q46W5H2wbXmlK1w,"I Love this food! It 's just good, plain and simple!",2020-11-20 13:21:08,0
qpHcaQpmRVbngq1-7n_ViA,X-sCb_2Q46W5H2wbXmlK1w,"One of my favorite spots for the most healthy, delicious lunch.",2018-03-27 17:20:38,0
nAURZM3uxMR1pVpKIav-Iw,X-sCb_2Q46W5H2wbXmlK1w,Their food is always fresh and flavorful. Plus nice portion sizes!,2017-05-29 02:44:56,0
goySBsZ3QJfSaElPIDIzLw,X-sCb_2Q46W5H2wbXmlK1w,Vegan corn fritters: nice mix of savory and sweet.,2011-10-30 13:05:52,0
q97r_ExtGSJyNUXfo-GvYQ,XBdaG2kQ2Iz9VNGPZokjYg,Great food and service.,2020-12-14 10:47:49,0
8U4im1iHiocLLluzhpyNXg,XBdaG2kQ2Iz9VNGPZokjYg,"Great service, awesome food! Everyone had a nice personality. Very friendly.",2016-12-18 23:12:40,0
niNR6tzVfdRsJGrgruJoSg,XBdaG2kQ2Iz9VNGPZokjYg,Decent local Italian joint. Good pizza.,2016-07-29 23:52:44,0
yoWAjZ0y4LivEPESaGVIzg,XBdaG2kQ2Iz9VNGPZokjYg,"Service sucks, good ehh okay",2014-06-16 16:14:52,0
QkQ0zbhJfhYk8bYUL_KbcQ,XBdaG2kQ2Iz9VNGPZokjYg,Quietly becoming the best place around for a great meal and service.,2011-07-07 22:45:44,0
4hk4k9TrDzOfyefpQSIcyQ,XFfuR-F1_wDbcf8xo2DVPw,came with a friend to get our soon dubu fix in philly and was pleasantly surprised!,2021-09-13 00:41:01,0
IIVi0UvCFM2gmMwS5oRoSg,XFfuR-F1_wDbcf8xo2DVPw,Jaeyuk is my favorite here. It is great!,2021-07-24 20:12:48,0
YxILx0Cs6Z7lAIo5hOsfYQ,XFfuR-F1_wDbcf8xo2DVPw,"good korean spot in philly, second time here and the food is consistent",2021-03-20 17:49:54,0
QR0IAFSWJZkdc57J9kYxVQ,XFfuR-F1_wDbcf8xo2DVPw,The best korean restaurant in Philadelphia!!!,2019-09-10 17:23:23,0
-y4O_E79Z6QwEI1p4OU_0w,XFfuR-F1_wDbcf8xo2DVPw,the AC is broken right now!,2017-06-30 22:17:43,0
CjJhEzdWQNEKa7grwPRQyg,XQWZQjC73fCTRGWnD18-Eg,Oh no! They have really decreased the portion size! The plastic containers are now about half the size! No change in price :(,2017-02-03 17:42:25,1
_hPjqzQDiyw1-4U_IAETpg,XQWZQjC73fCTRGWnD18-Eg,What type of tip do you want?  It's  the best Mac and cheese out there!,2016-06-30 00:29:28,1
qzAykg8NCGeQ8tCg46jdBw,XQWZQjC73fCTRGWnD18-Eg,Their Mac n Cheese is amazing!,2021-08-03 12:24:50,0
JaT9pTWJWLlM9WWZ06UPiQ,XQWZQjC73fCTRGWnD18-Eg,They're open Tuesday - Saturday during COVID from 11-7. place your order by  calling or texting 1 (215) 444-6144.,2020-05-16 04:36:17,0
BkBk0Tny4e2N3wjLWSBoVg,XQWZQjC73fCTRGWnD18-Eg,Check out their Instagram! They post very frequently to showcase new menu items and drool inducing pictures of Mac n cheese,2017-04-06 01:42:41,0
cl4N3t-6Akl_VUcns8uqNQ,XQewVfTaosZ3U-4g_yH7Nw,"Best burrito in the neighborhood! 
Super awesome service!",2020-11-30 01:39:17,0
